
==========================================================================================================================================

Serpent continuous-energy Monte Carlo code version 1.1.19

Input file:   MOXEUS_00004.se
Date:         Mon Mar 17 15:39:11 2025
Title:        MOXEUS_00004

Random seed:  1742222351

Memory allocated for DATA array:     2749118104 bytes (2621.76 Mb)
 58138.09c  137.90568  900.0  1.58930E-12  1.01391E-12  6.95423E-14
 57139.09c  138.90628  900.0  2.04295E-03  1.29393E-03  8.87484E-05
 58139.09c  138.90628  900.0  9.68480E-12  6.13398E-12  4.20720E-13
 56140.09c  139.90989  900.0  1.61199E-05  1.01365E-05  6.95246E-07
 57140.09c  139.90989  900.0  2.30159E-06  1.44728E-06  9.92669E-08
 58140.09c  139.90586  900.0  2.04867E-03  1.28828E-03  8.83610E-05
 58141.09c  140.90828  900.0  3.87614E-05  2.42012E-05  1.65992E-06
 59141.09c  140.90848  900.0  1.72668E-03  1.07808E-03  7.39435E-05
 58142.09c  141.90908  900.0  1.80836E-03  1.12111E-03  7.68950E-05
 59142.09c  141.91008  900.0  1.00404E-07  6.22458E-08  4.26934E-09
 60142.09c  141.90806  900.0  1.01258E-04  6.27764E-05  4.30573E-06
 58143.09c  142.91269  900.0  1.45889E-06  8.98104E-07  6.15995E-08
 59143.09c  142.91068  900.0  1.42400E-05  8.76632E-06  6.01268E-07
 60143.09c  142.90765  900.0  6.04771E-04  3.72314E-04  2.55364E-05
 58144.09c  143.91329  900.0  2.61982E-04  1.60156E-04  1.09849E-05
 60144.09c  143.91026  900.0  2.21864E-03  1.35634E-03  9.30294E-05
 62144.09c  143.91631  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 60145.09c  144.91288  900.0  8.68560E-04  5.27310E-04  3.61674E-05
 60146.09c  145.91348  900.0  1.34220E-03  8.09271E-04  5.55066E-05
 60147.09c  146.91609  900.0  5.72083E-06  3.42581E-06  2.34971E-07
 61147.09c  146.91508  900.0  1.37055E-04  8.20732E-05  5.62927E-06
 62147.09c  146.91508  900.0  8.34712E-05  4.99855E-05  3.42842E-06
 60148.09c  147.91668  900.0  6.78883E-04  4.03786E-04  2.76951E-05
 61148.09c  147.91668  900.0  9.93223E-07  5.90749E-07  4.05186E-08
 61348.09c  147.91769  900.0  1.02634E-06  6.10444E-07  4.18693E-08
 62148.09c  147.91466  900.0  3.46078E-04  2.05843E-04  1.41184E-05
 61149.09c  148.91830  900.0  1.14080E-06  6.73963E-07  4.62261E-08
 62149.09c  148.91728  900.0  1.35558E-06  8.00857E-07  5.49295E-08
 60150.09c  149.92090  900.0  3.93278E-04  2.30787E-04  1.58293E-05
 62150.09c  149.91686  900.0  4.99757E-04  2.93280E-04  2.01156E-05
 61151.09c  150.92150  900.0  2.49434E-07  1.45405E-07  9.97307E-09
 62151.09c  150.91645  900.0  1.19959E-05  6.99309E-06  4.79644E-07
 63151.09c  150.91948  900.0  9.91532E-09  5.78009E-09  3.96447E-10
 62152.09c  151.92008  900.0  1.52167E-04  8.81209E-05  6.04407E-06
 63152.09c  151.92210  900.0  1.02329E-08  5.92584E-09  4.06444E-10
 64152.09c  151.92008  900.0  9.70510E-11  5.62029E-11  3.85487E-12
 62153.09c  152.92168  900.0  1.40166E-06  8.06397E-07  5.53094E-08
 63153.09c  152.92168  900.0  2.15872E-04  1.24194E-04  8.51829E-06
 64153.09c  152.92168  900.0  1.06933E-11  6.15199E-12  4.21955E-13
 62154.09c  153.92228  900.0  1.14053E-04  6.51899E-05  4.47127E-06
 63154.09c  153.92228  900.0  4.74685E-05  2.71318E-05  1.86092E-06
 64154.09c  153.92126  900.0  8.74341E-06  4.99753E-06  3.42773E-07
 63155.09c  154.92287  900.0  1.70035E-05  9.65600E-06  6.62289E-07
 64155.09c  154.92287  900.0  1.14400E-07  6.49656E-08  4.45588E-09
 63156.09c  155.92448  900.0  9.81022E-06  5.53526E-06  3.79655E-07
 64156.09c  155.92205  900.0  5.68880E-04  3.20986E-04  2.20159E-05
 66156.09c  155.92448  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 63157.09c  156.92507  900.0  3.84807E-08  2.15737E-08  1.47970E-09
 64157.09c  156.92407  900.0  2.35780E-07  1.32188E-07  9.06655E-09
 27358.09c   57.93580  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 64158.09c  157.92465  900.0  1.35049E-04  7.52344E-05  5.16020E-06
 66158.09c  157.92465  900.0  1.12003E-12  6.23956E-13  4.27962E-14
 65159.09c  158.92525  900.0  1.60664E-05  8.89405E-06  6.10028E-07
 64160.09c  159.92685  900.0  1.02196E-05  5.62194E-06  3.85600E-07
 65160.09c  159.92685  900.0  5.98153E-07  3.29052E-07  2.25691E-08
 66160.09c  159.92483  900.0  2.38434E-06  1.31168E-06  8.99657E-08
 66161.09c  160.92745  900.0  2.95254E-06  1.61413E-06  1.10711E-07
 66162.09c  161.92703  900.0  3.43648E-06  1.86710E-06  1.28061E-07
 68162.09c  161.92905  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 66163.09c  162.92865  900.0  4.38479E-06  2.36769E-06  1.62396E-07
 66164.09c  163.92823  900.0  1.04149E-06  5.58950E-07  3.83375E-08
 68164.09c  163.92924  900.0  1.05841E-10  5.68029E-11  3.89602E-12
 67165.09c  164.92983  900.0  5.11940E-06  2.73082E-06  1.87303E-07
 67366.09c  165.93245  900.0  5.66525E-12  3.00373E-12  2.06021E-13
 68166.09c  165.93043  900.0  3.39830E-06  1.80181E-06  1.23583E-07
 68167.09c  166.93204  900.0  7.85749E-08  4.14112E-08  2.84033E-09
 68168.09c  167.92960  900.0  4.55349E-07  2.38556E-07  1.63622E-08
 68170.09c  169.93584  900.0  9.55022E-09  4.94427E-09  3.39119E-10
 94246.09c  246.06986  900.0  0.00000E+00  0.00000E+00  0.00000E+00
 96246.09c  246.06685  900.0  3.91629E-05  1.40022E-05  9.60385E-07
 96247.09c  247.06946  900.0  1.48040E-06  5.27148E-07  3.61562E-08
 97247.09c  247.07046  900.0  0.00000E+00  0.00000E+00  0.00000E+00
      2006    6.01889    0.0  2.11470E-16  3.09106E-15  2.12011E-16
      2008    8.03393    0.0  7.14072E-19  7.81966E-18  5.36338E-19
      3005    5.01254    0.0  0.00000E+00  0.00000E+00  0.00000E+00
      3008    8.02249    0.0  4.90509E-18  5.37912E-17  3.68946E-18
      3009    9.02679    0.0  1.94619E-18  1.89682E-17  1.30100E-18
      4006    6.01972    0.0  2.19268E-38  3.20460E-37  2.19798E-38
      4008    8.00531    0.0  4.09262E-34  4.49776E-33  3.08494E-34
      4010   10.01353    0.0  1.59350E-08  1.40003E-07  9.60258E-09
      4011   11.02168    0.0  1.21376E-16  9.68853E-16  6.64521E-17
      4012   12.02692    0.0  1.28510E-19  9.40063E-19  6.44774E-20
      5007    7.02992    0.0  0.00000E+00  0.00000E+00  0.00000E+00
      5009    9.01333    0.0  0.00000E+00  0.00000E+00  0.00000E+00
      5012   12.01431    0.0  1.21768E-19  8.91677E-19  6.11587E-20
      6008    8.03768    0.0  1.17109E-38  1.28184E-37  8.79192E-39
      6012   11.99999    0.0  8.61549E-10  6.31645E-09  4.33235E-10
      6013   13.00331    0.0  2.21038E-05  1.49550E-04  1.02574E-05
      6014   14.00319    0.0  6.86274E-09  4.31165E-08  2.95729E-09
      6015   15.01065    0.0  6.00217E-21  3.51789E-20  2.41287E-21
      7013   13.00573    0.0  4.73231E-25  3.20120E-24  2.19565E-25
      7016   16.00610    0.0  6.32441E-15  3.47623E-14  2.38429E-15
      7017   17.00841    0.0  3.12505E-21  1.61647E-20  1.10871E-21
      8018   17.99912    0.0  4.59589E-12  2.24642E-11  1.54079E-12
     10021   20.99385    0.0  1.29873E-10  5.44255E-10  3.73295E-11
     20050   49.95756    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     20051   50.96149    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     20052   51.96511    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21050   49.95222    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21150   49.95222    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21051   50.95362    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21052   51.95664    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21053   52.95965    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21054   53.96327    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21055   54.96821    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21056   55.97284    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     21057   56.97777    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22050   49.94475    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22051   50.94666    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22052   51.94685    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22053   52.94977    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22054   53.95107    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22055   54.95530    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22056   55.95821    0.0  3.41939E-26  5.37600E-26  3.68731E-27
     22057   56.96395    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22058   57.96697    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22059   58.97291    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22060   59.97673    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     22061   60.98318    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23051   50.94394    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23052   51.94473    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23053   52.94432    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23054   53.94643    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23055   54.94723    0.0  8.88521E-24  1.42264E-23  9.75767E-25
     23056   55.95054    0.0  1.03825E-24  1.63256E-24  1.11975E-25
     23057   56.95255    0.0  3.90882E-24  6.03818E-24  4.14149E-25
     23058   57.95688    0.0  3.37436E-24  5.12224E-24  3.51327E-25
     23059   58.96020    0.0  1.63330E-24  2.43715E-24  1.67160E-25
     23060   59.96503    0.0  1.68345E-24  2.46988E-24  1.69405E-25
     23061   60.96845    0.0  3.48355E-25  5.02679E-25  3.44779E-26
     23062   61.97379    0.0  1.15891E-26  1.64518E-26  1.12840E-27
     23063   62.97751    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23064   63.98345    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     23065   64.98788    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     24052   51.94050    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     24053   52.94069    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     24054   53.93886    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     24055   54.94087    0.0  2.88531E-22  4.62031E-22  3.16899E-23
     24056   55.94066    0.0  2.24475E-21  3.53032E-21  2.42139E-22
     24057   56.94358    0.0  4.20206E-22  6.49219E-22  4.45289E-23
     24058   57.94437    0.0  7.09515E-22  1.07727E-21  7.38882E-23
     24059   58.94860    0.0  1.53130E-22  2.28539E-22  1.56751E-23
     24060   59.95010    0.0  4.33124E-22  6.35618E-22  4.35960E-23
     24061   60.95473    0.0  2.73094E-22  3.94166E-22  2.70352E-23
     24062   61.95664    0.0  2.33598E-22  3.31707E-22  2.27512E-23
     24063   62.96188    0.0  8.72713E-23  1.21946E-22  8.36408E-24
     24064   63.96439    0.0  1.13052E-23  1.55495E-23  1.06651E-24
     24065   64.97013    0.0  1.30723E-24  1.77016E-24  1.21412E-25
     24066   65.97335    0.0  3.52509E-27  4.70084E-27  3.22423E-28
     24067   66.97959    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     25054   53.94038    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     25055   54.93805    0.0  6.06691E-17  9.71557E-17  6.66375E-18
     25056   55.93895    0.0  5.85442E-20  9.20753E-20  6.31530E-21
     25057   56.93833    0.0  1.70058E-21  2.62764E-21  1.80226E-22
     25058   57.94004    0.0  6.92845E-21  1.05204E-20  7.21575E-22
     25158   57.94004    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     25059   58.94043    0.0  1.94290E-21  2.90008E-21  1.98912E-22
     25060   59.94294    0.0  4.60793E-20  6.76303E-20  4.63865E-21
     25160   59.94294    0.0  1.02608E-21  1.50598E-21  1.03293E-22
     25061   60.94465    0.0  2.55635E-21  3.69028E-21  2.53110E-22
     25062   61.94847    0.0  5.41235E-21  7.68651E-21  5.27205E-22
     25162   61.94847    0.0  1.42389E-22  2.02217E-22  1.38698E-23
     25063   62.95028    0.0  3.73008E-21  5.21308E-21  3.57557E-22
     25064   63.95420    0.0  1.22158E-21  1.68045E-21  1.15260E-22
     25065   64.95631    0.0  1.19514E-21  1.61871E-21  1.11025E-22
     25066   65.96104    0.0  4.13031E-22  5.50895E-22  3.77850E-23
     25067   66.96416    0.0  1.17565E-22  1.54458E-22  1.05940E-23
     25068   67.96929    0.0  1.43533E-23  1.85786E-23  1.27428E-24
     25069   68.97281    0.0  1.11371E-24  1.42059E-24  9.74359E-26
     26055   54.93825    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     26056   55.93491    0.0  2.80581E-16  4.41316E-16  3.02691E-17
     26057   56.93541    0.0  8.96086E-16  1.38465E-15  9.49712E-17
     26058   57.93328    0.0  8.50517E-15  1.29160E-14  8.85889E-16
     26059   58.93488    0.0  1.59613E-15  2.38270E-15  1.63426E-16
     26060   59.93407    0.0  1.50653E-13  2.21145E-13  1.51680E-14
     26061   60.93678    0.0  1.63556E-18  2.36135E-18  1.61961E-19
     26062   61.93677    0.0  9.01599E-19  1.28067E-18  8.78393E-20
     26063   62.94009    0.0  2.18949E-19  3.06048E-19  2.09914E-20
     26064   63.94119    0.0  1.76675E-19  2.43091E-19  1.66732E-20
     26065   64.94542    0.0  2.12017E-19  2.87208E-19  1.96991E-20
     26066   65.94682    0.0  1.13116E-19  1.50905E-19  1.03503E-20
     26067   66.95094    0.0  8.72979E-20  1.14715E-19  7.86813E-21
     26068   67.95366    0.0  3.00880E-20  3.89542E-20  2.67181E-21
     26069   68.95879    0.0  7.09258E-21  9.04874E-21  6.20639E-22
     26070   69.96151    0.0  2.06551E-21  2.59742E-21  1.78153E-22
     26071   70.96674    0.0  1.29469E-22  1.60503E-22  1.10087E-23
     26072   71.96966    0.0  6.52567E-24  7.97718E-24  5.47142E-25
     27057   56.93631    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     27058   57.93580    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     27158   57.93580    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     27059   58.93317    0.0  3.93583E-14  5.87557E-14  4.02996E-15
     27060   59.93386    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     27160   59.93386    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     27061   60.93244    0.0  2.70875E-17  3.91106E-17  2.68253E-18
     27062   61.93405    0.0  1.19832E-18  1.70223E-18  1.16753E-19
     27162   61.93405    0.0  1.09574E-19  1.55650E-19  1.06758E-20
     27063   62.93363    0.0  1.06127E-18  1.48360E-18  1.01758E-19
     27064   63.93584    0.0  3.24468E-20  4.46479E-20  3.06233E-21
     27065   64.93644    0.0  3.45463E-19  4.68044E-19  3.21024E-20
     27066   65.93976    0.0  1.57838E-19  2.10590E-19  1.44440E-20
     27067   66.94086    0.0  5.87167E-19  7.71692E-19  5.29291E-20
     27068   67.94488    0.0  2.86872E-19  3.71455E-19  2.54775E-20
     27168   67.94488    0.0  1.53092E-18  1.98231E-18  1.35963E-19
     27069   68.94629    0.0  5.51721E-19  7.04015E-19  4.82873E-20
     27070   69.95102    0.0  1.01176E-19  1.27250E-19  8.72785E-21
     27170   69.95102    0.0  4.36094E-19  5.48479E-19  3.76193E-20
     27071   70.95292    0.0  1.06207E-19  1.31692E-19  9.03252E-21
     27072   71.95786    0.0  3.45690E-20  4.22652E-20  2.89890E-21
     27073   72.96027    0.0  9.29233E-21  1.12050E-20  7.68533E-22
     27074   73.96540    0.0  9.56380E-22  1.13756E-21  7.80236E-23
     27075   74.96832    0.0  1.04426E-22  1.22548E-22  8.40536E-24
     28058   57.93540    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     28059   58.93438    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     28060   59.93084    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     28061   60.93103    0.0  5.03196E-13  7.26562E-13  4.98337E-14
     28062   61.92840    0.0  1.53074E-12  2.17462E-12  1.49154E-13
     28063   62.92970    0.0  4.43611E-12  6.20184E-12  4.25374E-13
     28065   64.93008    0.0  2.72306E-15  3.68965E-15  2.53067E-16
     28066   65.92917    0.0  1.56363E-13  2.08656E-13  1.43114E-14
     28067   66.93158    0.0  4.32032E-17  5.67883E-17  3.89502E-18
     28068   67.93187    0.0  1.45398E-16  1.88304E-16  1.29154E-17
     28069   68.93559    0.0  7.48447E-17  9.55193E-17  6.55152E-18
     28169   68.93559    0.0  1.44733E-17  1.84713E-17  1.26691E-18
     28070   69.93649    0.0  1.20933E-16  1.52130E-16  1.04344E-17
     28071   70.94072    0.0  6.28690E-17  7.79677E-17  5.34768E-18
     28072   71.94212    0.0  4.07007E-17  4.97729E-17  3.41384E-18
     28073   72.94645    0.0  1.32500E-17  1.59804E-17  1.09607E-18
     28074   73.94805    0.0  5.58451E-18  6.64403E-18  4.55704E-19
     28075   74.95289    0.0  1.46513E-18  1.71973E-18  1.17954E-19
     28076   75.95530    0.0  2.78487E-19  3.22567E-19  2.21244E-20
     28077   76.96053    0.0  2.38556E-20  2.72706E-20  1.87045E-21
     28078   77.96314    0.0  2.16577E-21  2.44398E-21  1.67629E-22
     29061   60.93345    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     29062   61.93263    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     29063   62.92960    0.0  8.93602E-14  1.24929E-13  8.56868E-15
     29064   63.92979    0.0  1.46866E-19  2.02111E-19  1.38625E-20
     29066   65.92886    0.0  2.46353E-16  3.28743E-16  2.25479E-17
     29067   66.92774    0.0  4.64122E-13  6.10098E-13  4.18457E-14
     29068   67.92965    0.0  1.63134E-16  2.11280E-16  1.44913E-17
     29168   67.92965    0.0  4.15161E-17  5.37689E-17  3.68792E-18
     29069   68.92944    0.0  2.20986E-15  2.82056E-15  1.93457E-16
     29070   69.93236    0.0  2.45845E-16  3.09283E-16  2.12133E-17
     29170   69.93236    0.0  3.28819E-16  4.13668E-16  2.83728E-17
     29270   69.93236    0.0  1.37915E-16  1.73502E-16  1.19003E-17
     29071   70.93265    0.0  1.22274E-15  1.51657E-15  1.04019E-16
     29072   71.93587    0.0  7.15637E-16  8.75228E-16  6.00305E-17
     29073   72.93666    0.0  7.34341E-16  8.85780E-16  6.07542E-17
     29074   73.93988    0.0  2.80300E-16  3.33517E-16  2.28754E-17
     29075   74.94189    0.0  1.98390E-16  2.32899E-16  1.59742E-17
     29076   75.94531    0.0  2.61164E-17  3.02542E-17  2.07509E-18
     29176   75.94531    0.0  5.17438E-17  5.99420E-17  4.11132E-18
     29077   76.94782    0.0  1.67202E-17  1.91170E-17  1.31121E-18
     29078   77.95195    0.0  3.93392E-18  4.43989E-18  3.04525E-19
     29079   78.95456    0.0  4.56940E-19  5.09161E-19  3.49226E-20
     29080   79.96091    0.0  2.43885E-20  2.68337E-20  1.84048E-21
     30063   62.93323    0.0  8.94156E-28  1.24999E-27  8.57349E-29
     30065   64.92928    0.0  7.62358E-20  1.03298E-19  7.08505E-21
     30066   65.92604    0.0  9.91836E-11  1.32360E-10  9.07835E-12
     30067   66.92714    0.0  2.60839E-10  3.42881E-10  2.35176E-11
     30068   67.92481    0.0  6.69709E-10  8.67424E-10  5.94952E-11
     30069   68.92652    0.0  4.39456E-14  5.60922E-14  3.84727E-15
     30169   68.92652    0.0  2.52860E-15  3.22751E-15  2.21370E-16
     30070   69.92530    0.0  4.02161E-09  5.05987E-09  3.47048E-10
     30071   70.92771    0.0  9.46911E-15  1.17454E-14  8.05597E-16
